# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.07872240 
0.035425  4.155413 
0.036212  4.158356 
0.036999  4.161191 
0.037787  4.163917 
0.038574  4.166536 
0.039361  4.169049 
0.040148  4.171455 
0.040936  4.173757 
0.041723  4.175956 
0.042510  4.178053 
0.043297  4.180052 
0.044084  4.181953 
0.044872  4.183760 
0.045659  4.185475 
0.046446  4.187101 
0.047233  4.188641 
0.048021  4.190097 
0.048808  4.191472 
0.049595  4.192770 
0.050382  4.193993 
0.051169  4.195145 
0.051957  4.196228 
0.052744  4.197246 
0.053531  4.198202 
0.054318  4.199098 
0.055106  4.199937 
0.055893  4.200722 
0.056680  4.201456 
0.057467  4.202141 
0.058255  4.202780 
0.059042  4.203376 
0.059829  4.203931 
0.060616  4.204446 
0.061403  4.204925 
0.062191  4.205369 
0.062978  4.205780 
0.063765  4.206160 
0.064552  4.206511 
0.065340  4.206834 
0.066127  4.207131 
0.066914  4.207403 
0.067701  4.207652 
0.068488  4.207879 
0.069276  4.208084 
0.070063  4.208269 
0.070850  4.208436 
0.071637  4.208584 
0.072425  4.208714 
0.073212  4.208828 
0.073999  4.208925 
0.074786  4.209006 
0.075574  4.209072 
0.076361  4.209123 
0.077148  4.209160 
0.077935  4.209181 
0.078722  4.209188 


0.000000  4.443180 
0.000787  4.443195 
0.001574  4.443240 
0.002362  4.443315 
0.003149  4.443420 
0.003936  4.443554 
0.004723  4.443719 
0.005511  4.443914 
0.006298  4.444138 
0.007085  4.444392 
0.007872  4.444676 
0.008660  4.444990 
0.009447  4.445333 
0.010234  4.445707 
0.011021  4.446109 
0.011808  4.446542 
0.012596  4.447004 
0.013383  4.447495 
0.014170  4.448016 
0.014957  4.448566 
0.015745  4.449146 
0.016532  4.449755 
0.017319  4.450393 
0.018106  4.451059 
0.018893  4.451755 
0.019681  4.452479 
0.020468  4.453232 
0.021255  4.454012 
0.022042  4.454821 
0.022829  4.455657 
0.023617  4.456521 
0.024404  4.457411 
0.025191  4.458327 
0.025978  4.459270 
0.026766  4.460237 
0.027553  4.461229 
0.028340  4.462245 
0.029127  4.463283 
0.029915  4.464344 
0.030702  4.465425 
0.031489  4.466527 
0.032276  4.467647 
0.033063  4.468784 
0.033851  4.469938 
0.034638  4.471106 
0.035425  4.472288 
0.036212  4.473481 
0.036999  4.474684 
0.037787  4.475895 
0.038574  4.477113 
0.039361  4.478335 
0.040148  4.479561 
0.040936  4.480787 
0.041723  4.482012 
0.042510  4.483235 
0.043297  4.484453 
0.044084  4.485664 
0.044872  4.486866 
0.045659  4.488059 
0.046446  4.489239 
0.047233  4.490405 
0.048021  4.491556 
0.048808  4.492689 
0.049595  4.493804 
0.050382  4.494898 
0.051169  4.495971 
0.051957  4.497020 
0.052744  4.498046 
0.053531  4.499046 
0.054318  4.500019 
0.055106  4.500965 
0.055893  4.501883 
0.056680  4.502772 
0.057467  4.503631 
0.058255  4.504460 
0.059042  4.505258 
0.059829  4.506025 
0.060616  4.506760 
0.061403  4.507463 
0.062191  4.508134 
0.062978  4.508773 
0.063765  4.509380 
0.064552  4.509954 
0.065340  4.510496 
0.066127  4.511006 
0.066914  4.511484 
0.067701  4.511930 
0.068488  4.512344 
0.069276  4.512726 
0.070063  4.513076 
0.070850  4.513396 
0.071637  4.513684 
0.072425  4.513941 
0.073212  4.514168 
0.073999  4.514364 
0.074786  4.514529 
0.075574  4.514664 
0.076361  4.514769 
0.077148  4.514844 
0.077935  4.514889 
0.078722  4.514904 


0.000000  4.443332 
0.000787  4.443347 
0.001574  4.443392 
0.002362  4.443467 
0.003149  4.443573 
0.003936  4.443708 
0.004723  4.443874 
0.005511  4.444070 
0.006298  4.444296 
0.007085  4.444552 
0.007872  4.444837 
0.008660  4.445153 
0.009447  4.445499 
0.010234  4.445874 
0.011021  4.446280 
0.011808  4.446715 
0.012596  4.447180 
0.013383  4.447674 
0.014170  4.448199 
0.014957  4.448752 
0.015745  4.449335 
0.016532  4.449948 
0.017319  4.450589 
0.018106  4.451260 
0.018893  4.451959 
0.019681  4.452687 
0.020468  4.453444 
0.021255  4.454229 
0.022042  4.455042 
0.022829  4.455882 
0.023617  4.456750 
0.024404  4.457644 
0.025191  4.458565 
0.025978  4.459512 
0.026766  4.460484 
0.027553  4.461480 
0.028340  4.462500 
0.029127  4.463543 
0.029915  4.464607 
0.030702  4.465693 
0.031489  4.466799 
0.032276  4.467923 
0.033063  4.469065 
0.033851  4.470222 
0.034638  4.471395 
