# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.13666560 
0.002733  3.399959 
0.004100  3.399589 
0.005467  3.399074 
0.006833  3.398417 
0.008200  3.397623 
0.009567  3.396696 
0.010933  3.395643 
0.012300  3.394470 
0.013667  3.393183 
0.015033  3.391790 
0.016400  3.390299 
0.017767  3.388719 
0.019133  3.387057 
0.020500  3.385323 
0.021867  3.383526 
0.023233  3.381673 
0.024600  3.379774 
0.025966  3.377838 
0.027333  3.375873 
0.028700  3.373887 
0.030066  3.371889 
0.031433  3.369885 
0.032800  3.367884 
0.034166  3.365891 
0.035533  3.363915 
0.036900  3.361961 
0.038266  3.360035 
0.039633  3.358143 
0.041000  3.356291 
0.042366  3.354484 
0.043733  3.352727 
0.045100  3.351026 
0.046466  3.349387 
0.047833  3.347822 
0.049200  3.356428 
0.050566  3.367555 
0.051933  3.378708 
0.053300  3.389871 
0.054666  3.401028 
0.056033  3.412161 
0.057399  3.423252 
0.058766  3.434282 
0.060133  3.445230 
0.061499  3.456078 
0.062866  3.466803 
0.064233  3.477386 
0.065600  3.487806 
0.066966  3.498041 
0.068333  3.508071 
0.069699  3.517875 
0.071066  3.527433 
0.072433  3.536726 
0.073799  3.545734 
0.075166  3.554439 
0.076533  3.562824 
0.077899  3.570871 
0.079266  3.578564 
0.080633  3.585889 
0.081999  3.592831 
0.083366  3.599378 
0.084733  3.605517 
0.086099  3.611237 
0.087466  3.616529 
0.088833  3.621381 
0.090199  3.625787 
0.091566  3.629738 
0.092933  3.633228 
0.094299  3.636249 
0.095666  3.638796 
0.097032  3.640863 
0.098399  3.642447 
0.099766  3.643541 
0.101133  3.644142 
0.102499  3.644247 
0.103866  3.643852 
0.105233  3.642955 
0.106599  3.641553 
0.107966  3.639644 
0.109332  3.637229 
0.110699  3.634306 
0.112066  3.630876 
0.113432  3.626942 
0.114799  3.622505 
0.116166  3.617570 
0.117532  3.612140 
0.118899  3.606223 
0.120266  3.599823 
0.121632  3.592950 
0.122999  3.585611 
0.124366  3.577817 
0.125732  3.569576 
0.127099  3.560900 
0.128466  3.551799 
